image_path,dist_0_19_raw,dist_4_17_raw,dist_20_21_raw,dist_0_8_raw,dist_21_22_raw,dist_0_19_norm,dist_4_17_norm,dist_20_21_norm,dist_0_8_norm,dist_21_22_norm,curvature_angle_deg,arc_length_raw,arc_length_norm,chord_arc_ratio
0001_L.jpg,352.42304124446804,569.5937148529642,309.4155781469317,427.7814862754114,121.8400590938793,1.0,1.6162215524888162,0.877966369776308,1.2138295066203373,0.3457210364669703,42.07112073295572,1310.9713699850224,3.719879850522119,0.26882588690590126
0001_R.jpg,398.11681702736445,579.4238517700147,365.60087527247526,392.149206297807,140.34600101178515,1.0,1.4554116454974777,0.9183256261373801,0.9850104027905274,0.35252467368676493,49.815694333710134,1179.2975838257084,2.9621898231559753,0.3375880884414694
0002_L.jpg,361.4374081359039,609.2946741930377,326.03834130359576,453.4192320579267,112.53888216967503,1.0,1.6857543255841883,0.902060312420684,1.2544889429027688,0.31136478858148336,42.75044213173829,1332.881139349574,3.687723266453919,0.2711700221913861
0002_R.jpg,415.04698529202693,609.5834643426608,312.9728422722969,316.29100524675056,91.96738552334735,1.0,1.468709533966999,0.7540660536350825,0.7620607219305744,0.22158307079050127,56.03816698903768,1153.759795857615,2.779829360875444,0.35973431106040005
0003_L.jpg,449.64096788437774,610.8559568343425,373.6549210167049,424.62689505023116,113.87712676389407,1.0,1.358541593103723,0.8310072873804236,0.9443687861632333,0.25326234684464255,55.14914749574458,1233.034706284346,2.7422650388952388,0.36466205338155955
0003_R.jpg,419.17299531339086,581.5677088697412,327.7865158910598,336.47585351700945,103.46496991735899,1.0,1.3874169265959926,0.7819838576337516,0.8027135747746497,0.24683119159430666,60.75780293788364,1108.078585288388,2.6434875282458097,0.3782881475002038
0004_L.jpg,385.75251133336775,578.335542743138,347.85054261852173,384.7960498757751,148.7615541731129,1.0,1.4992398642956333,0.9017453740383012,0.9975205308339106,0.3856398851660437,48.389506714970466,1223.2231646906084,3.1710050583014806,0.31535742820153073
0004_R.jpg,457.54234776684876,585.9257632157849,354.24426600863984,417.1918024122718,125.92458060283545,1.0,1.2805935146233869,0.7742327409421633,0.9118102498019734,0.27521950966384257,56.18966256597929,1184.133963254292,2.5880314008829073,0.38639407530327874
0005_L.jpg,400.0,577.3958780594126,336.6570955735227,384.5126785946076,134.8332303254654,1.0,1.4434896951485314,0.8416427389338068,0.9612816964865191,0.3370830758136635,55.12411519300297,1182.4677002700732,2.956169250675183,0.3382756247030179
0005_R.jpg,391.3272287996326,585.8028678659741,343.80372307466365,373.80476187443094,120.43255373859678,1.0,1.4969642405484564,0.8785581420675893,0.9552229805757433,0.307754086287363,55.01466625923771,1172.1676370160123,2.9953643670836554,0.33384920078141256
0006_L.jpg,451.7742799230607,606.4857788934544,340.83720454199243,340.77118422777477,100.00499987500625,1.0,1.3424530918332531,0.7544413652765682,0.7542952296571857,0.22136054290659835,62.91939472692898,1114.2333525081037,2.4663496839569152,0.4054575093324313
0006_R.jpg,443.1986010808247,598.4112298411519,331.1193138432127,292.0273959751037,112.61438629233834,1.0,1.3502101053157918,0.7471127233608473,0.6589086591495076,0.2540946339128927,62.915966838863675,1082.6183880789863,2.442738730309198,0.40937656884550305
0007_L.jpg,461.4336355316981,616.4576222255671,345.94363702776786,338.2366035780279,121.63058825805291,1.0,1.3359616091168536,0.7497148243845422,0.7330124584183955,0.2635928092192523,64.20532151484839,1135.4711048794709,2.4607462860203,0.4063807819932845
0007_R.jpg,437.64026322997296,602.429248957917,327.2002444986862,322.59107241211746,109.41663493271945,1.0,1.3765398195123333,0.7476465764000048,0.7371147024527791,0.250015010331037,64.49361186276205,1112.0597635225718,2.5410362275972815,0.3935402373013652
0008_L.jpg,409.20654931220247,608.1685621601958,352.932004782791,413.76563414570813,136.48809471891678,1.0,1.4862141458449536,0.8624788761959012,1.0111412802194115,0.33354328015601664,52.16839056066494,1214.1657721253719,2.967122041829856,0.3370269189814954
0008_R.jpg,427.68446312673086,647.4889960454926,425.1176307799995,426.6532549975448,179.36833611315015,1.0,1.5139408883638348,0.9939983034970088,0.9975888576319863,0.41939408974976017,50.96548205175929,1288.9957502329094,3.013894264031181,0.33179664327787917
0009_L.jpg,404.61957441527716,591.3797426358126,364.06730147048364,380.6796553534218,143.6697602141801,1.0,1.4615697806771357,0.8997767890903541,0.9408335123271006,0.35507367734692463,52.15376997950797,1212.7842690297618,2.9973445322865997,0.333628646699859
0009_R.jpg,417.73915306085445,594.6974020457799,366.7219655270188,328.8677545762126,159.84054554461454,1.0,1.4236094406959907,0.8778731005700018,0.7872562391304139,0.38263242593717245,52.914697485286965,1192.8258694810918,2.855432297262608,0.35020966911338125
0010_L.jpg,476.4199827882957,581.4894668005604,368.9512162874653,365.0671171168392,134.6291201783626,1.0,1.220539624298156,0.7744243096776531,0.7662716307159227,0.28258495663937555,58.69775863510175,1207.1699888888,2.5338357594148686,0.39465857101603424
0010_R.jpg,488.07888706642495,578.6622503671723,357.01260481949373,329.49203328760467,128.16005617976296,1.0,1.1855916445089325,0.7314649624885459,0.6750794636252367,0.2625806187808346,59.25077542341235,1156.4432670738552,2.369377774204909,0.42205173480010777
0011_L.jpg,405.2419030653173,601.4914795739005,369.4455304913026,376.19144062564743,172.58621034138272,1.0,1.4842776006728788,0.911666655636436,0.9283132809812428,0.42588441381780084,52.87470892231732,1200.195719378203,2.961677235990954,0.33764651591597483
0011_R.jpg,410.440007796511,596.7218782649082,394.65554601449605,370.85981178876744,166.88319268278636,1.0,1.453858948762014,0.9615425848304715,0.9035664280871792,0.4065958228066406,55.18424865382141,1157.0480822598572,2.81904312513682,0.35473029521372285
0012_L.jpg,447.25943254446855,586.5867369792809,413.9770525041213,340.4585143596794,139.05394636614957,1.0,1.3115133953512759,0.9255859628247456,0.7612103615630945,0.3109022107707571,55.17917278639466,1163.6236578917633,2.601674941256986,0.3843677717543203
0012_R.jpg,430.2615483633182,575.4624227523461,344.97101327502867,262.2250941462315,151.82226450688975,1.0,1.3374711845419627,0.8017704918956199,0.6094550980530694,0.3528604056867502,61.817926598015944,1075.9702963638322,2.5007354258281747,0.39988236647178604
0013_L.jpg,426.9449613240564,588.0688735173798,321.0763149159402,333.02402315748935,110.3177229641729,1.0,1.377388016698078,0.7520320978146862,0.7800162862320796,0.2583886284125518,57.41829629140201,1162.3376374614284,2.722453109311202,0.367315784642846
0013_R.jpg,450.308782947879,605.4659362837847,362.0193365001378,313.12936623702353,124.27791436936813,1.0,1.3445572442984404,0.8039357663206843,0.6953658869080213,0.2759837673069607,60.82634383939656,1143.7514203814756,2.5399269649907295,0.39371210817616953
0014_L.jpg,507.24057408689225,646.0030959678135,327.7560068099439,402.6164427839479,115.35163631262454,1.0,1.2735635297525523,0.6461549480736098,0.7937386387292003,0.2274101130814988,64.56064514817115,1218.642601620982,2.4024943269073424,0.41623407339623963
0014_R.jpg,465.1118145134565,640.4404734243457,395.6425154100605,375.1826221988433,137.44089638822936,1.0,1.3769602350228336,0.8506395732474215,0.806650380600015,0.2955007636862618,56.72838224267238,1225.4439385961018,2.6347297582152636,0.3795455670100257
0015_L.jpg,416.4336681873837,610.2606000718054,368.0896629898753,384.01041652538544,109.41663493271945,1.0,1.465444911618445,0.8839094701253719,0.9221406573509596,0.26274685091860767,50.41365241618275,1232.9786572608346,2.960804448467476,0.33774604753704823
0015_R.jpg,381.5874735889531,607.4158377915413,365.20268345125834,327.98932909471307,137.05838172107534,1.0,1.59181283410223,0.9570615094264218,0.8595390357284733,0.35917945741771107,51.441808468166386,1157.2410637047246,3.032701919747259,0.32973896758153487
0016_L.jpg,429.23303693914335,551.3637637712511,262.56046922566236,375.82043584669526,91.21403400793103,1.0,1.2845324481615414,0.6116967861979556,0.875562697891726,0.212504691293982,66.13966127958442,1008.4020723700835,2.349311412655906,0.42565663905301343
0016_R.jpg,456.50848842053307,588.3672322623006,285.66063782047394,385.9961139700761,84.8999411071645,1.0,1.288841822630689,0.6257509883525428,0.8455398393698622,0.1859766976095199,65.08619240296481,1080.9531980351617,2.367870971633267,0.4223203088258809
0017_L.jpg,503.3020961609439,381.21516234273787,272.0827080135744,326.1931942882929,43.41658669218482,1.0,0.7574281236866425,0.5405952212179321,0.648106170779754,0.08626347281951562,67.73240837689093,1162.2267225199776,2.30920302415813,0.43304983993972196
0017_R.jpg,466.24135380723146,564.482949255334,288.294987816299,360.89333604265954,75.07329751649384,1.0,1.210709742166545,0.6183385181561891,0.7740483187423819,0.16101810125477,65.63964406802828,1072.4966202959317,2.300303504908228,0.43472524293697307
0018_L.jpg,404.1905491225642,578.335542743138,366.4000545851488,327.3178882982108,144.31216164966833,1.0,1.4308487519033186,0.9065032702534663,0.8098108404780067,0.3570399208070251,60.268751039996545,1086.0824086320874,2.6870554271736586,0.3721545859780927
0018_R.jpg,373.3014867369269,556.6632734427519,298.9916386790774,297.5449545866977,126.62148316932637,1.0,1.491189543091865,0.8009387835355257,0.7970634062767171,0.33919362142417364,59.41754069790306,1076.8004640026595,2.884533017575423,0.34667656563714566
0019_L.jpg,439.96931711200045,627.0853211485659,370.4726710568541,440.05113339247293,160.0312469488381,1.0,1.4252933028712371,0.8420420621344034,1.0001859590596216,0.36373274390882093,55.00562537074201,1253.300329337042,2.8486084838002386,0.35104859291366414
0019_R.jpg,398.81073205218536,603.2478760841185,366.7601396008023,392.1543063642168,143.0034964607509,1.0,1.512616957372105,0.9196345788227455,0.9833093115280118,0.35857484507723464,54.746687885058556,1158.8482103094427,2.905759843388078,0.3441440634797999
0020_L.jpg,409.26519519744164,596.6070733740927,367.8287645087045,376.31104156003715,125.80143083447024,1.0,1.4577517960848632,0.8987540812779182,0.9194797064981144,0.30738365321727373,51.87669216527054,1229.7301799295406,3.0047269945255968,0.3328089379906828
0020_R.jpg,437.5397124833356,581.6227299547362,335.17905662496275,336.51448705813544,127.05904139414872,1.0,1.3293027200974088,0.7660540222111348,0.7691061575832436,0.2903943065487752,57.15176119911721,1157.5593566594491,2.645609812397398,0.37798468818567776
