image_path,conf_lm_0,conf_lm_1,conf_lm_2,conf_lm_3,conf_lm_4,conf_lm_5,conf_lm_6,conf_lm_7,conf_lm_8,conf_lm_9,conf_lm_10,conf_lm_11,conf_lm_12,conf_lm_13,conf_lm_14,conf_lm_15,conf_lm_16,conf_lm_17,conf_lm_18,conf_lm_19,conf_lm_20,conf_lm_21,conf_lm_22,conf_mean,conf_min,conf_key_mean,conf_key_min
0016_L.jpg,0.9976739287376404,0.9980447292327881,0.9987313151359558,0.9981021285057068,0.9985734224319458,0.9991844296455383,0.9982872605323792,0.9981830716133118,0.9976311922073364,0.9976073503494263,0.9975205063819885,0.9983178377151489,0.9977840781211853,0.9976235032081604,0.9983707070350647,0.998369038105011,0.9971014857292175,0.9979320764541626,0.997994065284729,0.9979390501976013,0.998145341873169,0.9972614049911499,0.9968372583389282,0.9979658722877502,0.9968372583389282,0.9980173110961914,0.9968372583389282
0016_R.jpg,0.9979617595672607,0.9974058270454407,0.9978585839271545,0.9981123208999634,0.9976916313171387,0.9985771179199219,0.9976605176925659,0.9982531666755676,0.9982154369354248,0.9983798265457153,0.9986514449119568,0.9983850717544556,0.997808039188385,0.997491717338562,0.9983627200126648,0.9983032941818237,0.9968372583389282,0.997954249382019,0.9974542260169983,0.9984958171844482,0.9981346130371094,0.9962548017501831,0.9980447292327881,0.9979256987571716,0.9962548017501831,0.9978025555610657,0.9962548017501831
0017_L.jpg,0.9934895038604736,0.9978697299957275,0.9975134134292603,0.9972037076950073,0.9978971481323242,0.9984057545661926,0.9962486624717712,0.9969933032989502,0.9973481893539429,0.9972864389419556,0.9983384609222412,0.9976540207862854,0.9979537725448608,0.9955028891563416,0.9967097043991089,0.996920108795166,0.9970477223396301,0.9972807168960571,0.9975106716156006,0.9953790903091431,0.9946594834327698,0.9963350296020508,0.9969865679740906,0.9968926906585693,0.9934895038604736,0.9969145655632019,0.9946594834327698
0017_R.jpg,0.9976041913032532,0.9979234933853149,0.9982325434684753,0.9980084300041199,0.9977113008499146,0.9970893263816833,0.9979678988456726,0.9986534118652344,0.9982153177261353,0.9980506896972656,0.9977904558181763,0.9968034029006958,0.9978827834129333,0.9982231259346008,0.9981507658958435,0.9980520009994507,0.996349573135376,0.9990059733390808,0.998810887336731,0.9969622492790222,0.9983964562416077,0.9981483221054077,0.9979074001312256,0.9979103803634644,0.996349573135376,0.9978768229484558,0.9970893263816833
0018_L.jpg,0.9979367256164551,0.9977632761001587,0.997443437576294,0.9980055689811707,0.9974187612533569,0.9985920786857605,0.9977157115936279,0.998164713382721,0.9979088306427002,0.9978564381599426,0.9980406165122986,0.9974105954170227,0.9974902868270874,0.9986538887023926,0.9983028173446655,0.99904865026474,0.9971234202384949,0.9981799125671387,0.9985014200210571,0.9989714622497559,0.9971014857292175,0.9974300265312195,0.9979515671730042,0.9979570508003235,0.9971014857292175,0.9977498650550842,0.9971014857292175
0018_R.jpg,0.9964706897735596,0.9968580007553101,0.9975956082344055,0.9969800114631653,0.9956026077270508,0.996283233165741,0.9978783130645752,0.9979414343833923,0.9977599382400513,0.9959678649902344,0.9964446425437927,0.9959710240364075,0.9962984919548035,0.9976611137390137,0.997818112373352,0.997681736946106,0.9948431253433228,0.9975677132606506,0.996066153049469,0.9936386942863464,0.9929365515708923,0.9933950304985046,0.9965097308158875,0.9963552951812744,0.9929365515708923,0.9952844977378845,0.9929365515708923
0019_L.jpg,0.9981372356414795,0.9988883137702942,0.9987305998802185,0.9984515905380249,0.998704195022583,0.998945415019989,0.9987667798995972,0.9983258843421936,0.9978228807449341,0.9987230896949768,0.9986717700958252,0.9987837672233582,0.998384952545166,0.998569130897522,0.9978892207145691,0.9982339143753052,0.998257577419281,0.9980846643447876,0.9979092478752136,0.9969061017036438,0.9982261061668396,0.9967218041419983,0.9974933862686157,0.9982446432113647,0.9967218041419983,0.9980904459953308,0.9967218041419983
0019_R.jpg,0.9991948008537292,0.9989860653877258,0.998030960559845,0.9982105493545532,0.9971484541893005,0.9975591897964478,0.9976295232772827,0.9979129433631897,0.9971233010292053,0.997323215007782,0.9966597557067871,0.9976835250854492,0.9975799322128296,0.9977973699569702,0.9974798560142517,0.997817873954773,0.9988645315170288,0.998920202255249,0.9975920915603638,0.9975067973136902,0.9966318011283875,0.996828019618988,0.9965096116065979,0.9976953268051147,0.9965096116065979,0.9971478581428528,0.9965096116065979
0020_L.jpg,0.9976332187652588,0.9987925291061401,0.99852055311203,0.9987157583236694,0.9989569187164307,0.9991760849952698,0.9990098476409912,0.9989445805549622,0.9988481998443604,0.9994367957115173,0.9982513785362244,0.9983417987823486,0.9982312321662903,0.9980383515357971,0.998765230178833,0.99907386302948,0.9984756112098694,0.9983121156692505,0.9983299374580383,0.997576892375946,0.9973734617233276,0.9976824522018433,0.9971480965614319,0.9984189867973328,0.9971480965614319,0.9981754422187805,0.9971480965614319
0020_R.jpg,0.9975280165672302,0.9951848387718201,0.9946084022521973,0.9948073029518127,0.99649977684021,0.9958659410476685,0.9968865513801575,0.9977495074272156,0.9969611763954163,0.993516206741333,0.9926096796989441,0.9942744374275208,0.9977741837501526,0.997908353805542,0.9953908920288086,0.997871994972229,0.9976268410682678,0.9980567097663879,0.9982889294624329,0.9959338307380676,0.9979872703552246,0.9947609305381775,0.9969974756240845,0.9963082075119019,0.9926096796989441,0.9961531162261963,0.9947609305381775
0021_L.jpg,0.996625542640686,0.9974990487098694,0.9983200430870056,0.9987623691558838,0.9981207251548767,0.994885265827179,0.995539128780365,0.9964988231658936,0.9953172206878662,0.995823860168457,0.9964214563369751,0.997747004032135,0.9979202151298523,0.998316764831543,0.9977329969406128,0.9976468682289124,0.996291995048523,0.9981489181518555,0.9990063309669495,0.9971405267715454,0.9970805048942566,0.9906244874000549,0.9973742961883545,0.9969062209129333,0.9906244874000549,0.996141254901886,0.9906244874000549
0021_R.jpg,0.9973723888397217,0.9979730248451233,0.9985890984535217,0.9982147216796875,0.9983793497085571,0.9981815814971924,0.9978731870651245,0.9980502128601074,0.9978805780410767,0.9982725381851196,0.9979276657104492,0.9984935522079468,0.998659610748291,0.9990770816802979,0.9984036087989807,0.9980593323707581,0.9976502060890198,0.9988266825675964,0.9988139867782593,0.998568058013916,0.9982790946960449,0.9982286095619202,0.9965873956680298,0.9981895685195923,0.9965873956680298,0.9979784488677979,0.9965873956680298
0022_L.jpg,0.997868537902832,0.9987980127334595,0.9985432624816895,0.9980412721633911,0.9985062479972839,0.9987527132034302,0.9984219074249268,0.9983980059623718,0.9977765679359436,0.9985553622245789,0.9981885552406311,0.9987521171569824,0.9985975623130798,0.9982404708862305,0.9982781410217285,0.9991158843040466,0.9991127848625183,0.9990098476409912,0.9992343187332153,0.9980886578559875,0.9980589747428894,0.9964696168899536,0.9980804920196533,0.998386561870575,0.9964696168899536,0.9979848861694336,0.9964696168899536
0022_R.jpg,0.9979010820388794,0.9976587295532227,0.9983805418014526,0.9987555742263794,0.9976968169212341,0.9984350800514221,0.9968032836914062,0.9975333213806152,0.9977849721908569,0.9978744983673096,0.9981847405433655,0.9988952875137329,0.9986934065818787,0.9987437129020691,0.9987461566925049,0.9987061023712158,0.9978874325752258,0.9985079169273376,0.9979421496391296,0.9982084035873413,0.9963645339012146,0.9978305697441101,0.9965593218803406,0.9980040788650513,0.9963645339012146,0.9976069331169128,0.9963645339012146
0023_L.jpg,0.9985100626945496,0.9986072182655334,0.998589813709259,0.9973969459533691,0.9972598552703857,0.9983470439910889,0.9984560012817383,0.9975687861442566,0.996992826461792,0.9970775842666626,0.9991437196731567,0.9981112480163574,0.9983432292938232,0.9986202716827393,0.9982132911682129,0.9990424513816833,0.9980601668357849,0.998698353767395,0.9982326030731201,0.9983096122741699,0.9983147382736206,0.9965355396270752,0.9983439445495605,0.9981206655502319,0.9965355396270752,0.9976996779441833,0.9965355396270752
0023_R.jpg,0.9977582693099976,0.9975148439407349,0.9978429079055786,0.9978367686271667,0.9985039234161377,0.9980493783950806,0.9984880685806274,0.9990684390068054,0.9986403584480286,0.9985106587409973,0.9981191754341125,0.9987754225730896,0.9984519481658936,0.9979569911956787,0.999064028263092,0.9988332390785217,0.9976791739463806,0.9988272786140442,0.9990561604499817,0.9982444047927856,0.9971964359283447,0.9986624717712402,0.9970340728759766,0.9982658624649048,0.9970340728759766,0.9978804588317871,0.9970340728759766
0024_L.jpg,0.9978864789009094,0.9975860118865967,0.9980655312538147,0.998262345790863,0.9986569881439209,0.9982542395591736,0.9987947940826416,0.998738706111908,0.9978273510932922,0.9988044500350952,0.9987592697143555,0.9974725842475891,0.9980620741844177,0.9973050355911255,0.9969417452812195,0.9979628324508667,0.9984551668167114,0.9980297684669495,0.9977927207946777,0.9981538653373718,0.9977579712867737,0.9967778325080872,0.9967735409736633,0.9979618787765503,0.9967735409736633,0.9977471828460693,0.9967735409736633
0024_R.jpg,0.9973313808441162,0.9973002076148987,0.997150719165802,0.9966320395469666,0.9967220425605774,0.9967362284660339,0.9975016713142395,0.9984632730484009,0.998261034488678,0.9980394244194031,0.9987959861755371,0.9980801343917847,0.998677670955658,0.9989525079727173,0.9983276724815369,0.9976351261138916,0.9968611001968384,0.9984697699546814,0.9980071187019348,0.9969304203987122,0.9977424144744873,0.9985987544059753,0.9984344840049744,0.9978108406066895,0.9966320395469666,0.9974777102470398,0.9966320395469666
0025_L.jpg,0.9964168071746826,0.998264491558075,0.9976146221160889,0.9982732534408569,0.9977705478668213,0.9984880685806274,0.9991835951805115,0.9985167384147644,0.9978557229042053,0.9987143278121948,0.9990350008010864,0.9992645382881165,0.9982811212539673,0.9980311989784241,0.9978048205375671,0.9989174604415894,0.9988439083099365,0.9988155364990234,0.9986572265625,0.9987027645111084,0.9981868863105774,0.9982352256774902,0.9966403245925903,0.9982832074165344,0.9964168071746826,0.9979323744773865,0.9966403245925903
0025_R.jpg,0.9979246854782104,0.9985692501068115,0.998730480670929,0.9987388253211975,0.9988368153572083,0.9984316229820251,0.9984398484230042,0.998044490814209,0.9976574182510376,0.9982733726501465,0.9991205334663391,0.9991003274917603,0.9988464117050171,0.9986743927001953,0.9982699155807495,0.9976775050163269,0.9966328740119934,0.9984976053237915,0.9969131946563721,0.997188150882721,0.998482882976532,0.997342050075531,0.9967905879020691,0.998138427734375,0.9966328740119934,0.9981037974357605,0.9967905879020691
0026_L.jpg,0.9946253895759583,0.9967756867408752,0.9970421195030212,0.995205819606781,0.9971177577972412,0.9932944178581238,0.9934820532798767,0.9937471151351929,0.9936022162437439,0.9952787160873413,0.9968031644821167,0.9964860677719116,0.9966524243354797,0.9971613883972168,0.9966411590576172,0.9968395233154297,0.9974033236503601,0.9975001215934753,0.9975602626800537,0.9972972273826599,0.9950403571128845,0.9927605390548706,0.9957340359687805,0.9958282709121704,0.9927605390548706,0.9948589205741882,0.9927605390548706
0026_R.jpg,0.9979350566864014,0.9975484013557434,0.9977182149887085,0.9975453019142151,0.9982043504714966,0.9987061023712158,0.998213529586792,0.9992035031318665,0.9987725615501404,0.998231828212738,0.9971742630004883,0.9988225102424622,0.9987437129020691,0.9990328550338745,0.9986048340797424,0.9980834722518921,0.9982839226722717,0.9987170696258545,0.9976158142089844,0.9980894923210144,0.9979744553565979,0.9980599284172058,0.9961249232292175,0.9981480240821838,0.9961249232292175,0.9977691173553467,0.9961249232292175
